customer_id,income_from,income_to,qualification,age,child,tenure,retired_flag,income
5304,60000,69999,Degree or higher,31,2,Mortgaged,0,64999.5
5309,50000,59999,GCSE,45,1,Mortgaged,0,54999.5
5310,30000,39999,GCSE,49,0,Owned outright,0,34999.5
5314,40000,49999,Higher education,40,1,Mortgaged,0,44999.5
5318,60000,69999,Higher education,37,3,Mortgaged,0,64999.5
5320,,,GCSE,52,0,Rented,0,0
5322,30000,39999,None,56,0,Owned outright,0,34999.5
5329,10000,19999,Degree or higher,67,0,Owned outright,1,14999.5
5331,20000,29999,A Level,60,0,Owned outright,0,24999.5
5333,30000,39999,Higher education,58,0,Mortgaged,0,34999.5
5342,,,GCSE,58,0,Rented,0,0
5344,,,Higher education,46,0,Owned outright,0,0
5347,40000,49999,Degree or higher,38,2,Mortgaged,0,44999.5
5352,50000,59999,Degree or higher,52,0,Mortgaged,0,54999.5
5353,30000,39999,None,66,0,Rented,1,34999.5
5358,30000,39999,GCSE,56,0,Mortgaged,0,34999.5
536,30000,39999,A Level,32,0,Rented,0,34999.5
5360,40000,49999,Degree or higher,38,3,Owned outright,0,44999.5
5373,40000,49999,GCSE,53,0,Mortgaged,0,44999.5
5380,30000,39999,A Level,49,1,Mortgaged,0,34999.5
5389,10000,19999,None,52,0,Owned outright,0,14999.5
5394,10000,19999,Other,74,0,Owned outright,1,14999.5
5395,20000,29999,Higher education,77,0,Owned outright,1,24999.5
5397,20000,29999,Other,71,0,Rented,1,24999.5
5400,10000,19999,Degree or higher,39,1,Rented,0,14999.5
5401,,,GCSE,37,0,Rented,0,0
5408,20000,29999,Degree or higher,36,2,Rented,0,24999.5
5412,10000,19999,Higher education,30,3,Rented,0,14999.5
5419,10000,19999,Degree or higher,66,0,Rented,1,14999.5
5422,20000,29999,GCSE,63,0,Mortgaged,0,24999.5
5424,,,A Level,72,0,Rented,1,0
5425,20000,29999,GCSE,66,0,Owned outright,1,24999.5
543,60000,69999,Degree or higher,90,0,Owned outright,0,64999.5
5431,30000,39999,Degree or higher,47,2,Mortgaged,0,34999.5
5432,,,A Level,67,0,Owned outright,0,0
5433,,,GCSE,77,0,Owned outright,1,0
5434,70000,,Degree or higher,42,2,Mortgaged,0,35000
5439,20000,29999,Higher education,62,0,Rented,0,24999.5
5446,20000,29999,Higher education,46,0,Rented,0,24999.5
5458,20000,29999,Degree or higher,36,0,Rented,0,24999.5
546,,,Degree or higher,59,0,Owned outright,0,0
547,20000,29999,GCSE,41,1,Mortgaged,0,24999.5
5470,70000,,Degree or higher,45,0,Mortgaged,0,35000
5471,40000,49999,Higher education,49,1,Mortgaged,0,44999.5
5473,20000,29999,Other,77,0,Owned outright,1,24999.5
5477,50000,59999,Degree or higher,60,0,Mortgaged,0,54999.5
548,,,Degree or higher,32,2,Mortgaged,0,0
5484,30000,39999,Degree or higher,104,0,Owned outright,1,34999.5
5485,20000,29999,GCSE,58,0,Owned outright,0,24999.5
5487,10000,19999,Degree or higher,48,0,Rented,0,14999.5
5489,60000,69999,A Level,30,2,Mortgaged,0,64999.5
5491,40000,49999,Other,57,0,Mortgaged,0,44999.5
5500,20000,29999,GCSE,46,1,Rented,0,24999.5
5501,30000,39999,Higher education,49,0,Rented,0,34999.5
5503,20000,29999,A Level,35,1,Rented,0,24999.5
5508,,,Degree or higher,40,2,Mortgaged,0,0
5527,,,Other,44,1,Owned outright,0,0
5532,10000,19999,None,77,0,Owned outright,1,14999.5
5534,60000,69999,None,65,0,Mortgaged,1,64999.5
5537,10000,19999,Higher education,45,0,Rented,0,14999.5
5540,,,Degree or higher,31,0,Mortgaged,0,0
5542,,,Degree or higher,47,0,Rented,0,0
5544,0,9999,Higher education,40,1,Other,0,4999.5
5545,70000,,A Level,52,0,Owned outright,0,35000
5546,20000,29999,None,70,0,Owned outright,1,24999.5
5549,20000,29999,Higher education,61,1,Mortgaged,0,24999.5
5551,50000,59999,Higher education,49,0,Mortgaged,0,54999.5
5553,70000,,Degree or higher,43,0,Mortgaged,0,35000
5555,10000,19999,None,76,0,Rented,1,14999.5
5556,40000,49999,A Level,43,2,Mortgaged,0,44999.5
5557,30000,39999,Higher education,53,0,Mortgaged,0,34999.5
5559,30000,39999,Higher education,35,1,Rented,0,34999.5
556,10000,19999,Degree or higher,68,0,Rented,1,14999.5
5562,20000,29999,GCSE,53,0,Rented,0,24999.5
5574,,,None,74,0,Rented,1,0
5577,40000,49999,Higher education,48,0,Rented,0,44999.5
5578,40000,49999,A Level,64,0,Mortgaged,0,44999.5
5581,30000,39999,Other,64,0,Mortgaged,0,34999.5
5582,10000,19999,Degree or higher,66,0,Rented,1,14999.5
5585,10000,19999,GCSE,39,0,Rented,0,14999.5
5587,20000,29999,Degree or higher,71,0,Owned outright,1,24999.5
5591,,,Degree or higher,60,0,Mortgaged,0,0
5592,10000,19999,GCSE,65,0,Mortgaged,1,14999.5
5602,20000,29999,Degree or higher,37,2,Mortgaged,0,24999.5
5612,20000,29999,Unknown,35,1,Rented,0,24999.5
5618,60000,69999,Degree or higher,28,0,Mortgaged,0,64999.5
5620,50000,59999,A Level,56,1,Mortgaged,0,54999.5
5631,30000,39999,A Level,50,0,Owned outright,0,34999.5
5632,20000,29999,GCSE,43,0,Owned outright,0,24999.5
5635,70000,,Degree or higher,70,2,Mortgaged,0,35000
564,60000,69999,Degree or higher,44,0,Rented,0,64999.5
5643,40000,49999,A Level,60,1,Mortgaged,0,44999.5
5644,40000,49999,GCSE,50,0,Owned outright,0,44999.5
5650,30000,39999,GCSE,83,1,Rented,0,34999.5
5653,,,A Level,60,0,Rented,0,0
5654,50000,59999,A Level,65,0,Owned outright,1,54999.5
5655,20000,29999,Other,74,0,Owned outright,1,24999.5
5661,70000,,Degree or higher,65,0,Owned outright,1,35000
567,10000,19999,Other,52,0,Mortgaged,0,14999.5
5670,30000,39999,Degree or higher,77,0,Owned outright,0,34999.5
5671,,,Degree or higher,43,2,Mortgaged,0,0
5672,20000,29999,Higher education,53,1,Rented,0,24999.5
5673,,,Other,63,0,Rented,0,0
5678,40000,49999,Higher education,66,0,Mortgaged,1,44999.5
5680,30000,39999,A Level,45,2,Owned outright,0,34999.5
5686,40000,49999,GCSE,52,0,Owned outright,0,44999.5
5694,,,Other,58,0,Rented,0,0
5698,30000,39999,A Level,46,2,Owned outright,0,34999.5
570,10000,19999,Other,63,0,Owned outright,0,14999.5
5700,,,GCSE,90,0,Mortgaged,0,0
5701,50000,59999,Degree or higher,42,1,Mortgaged,0,54999.5
5703,,,Degree or higher,41,2,Rented,0,0
5712,10000,19999,Degree or higher,48,2,Mortgaged,0,14999.5
5725,70000,,Higher education,36,2,Mortgaged,0,35000
5726,20000,29999,Degree or higher,40,2,Mortgaged,0,24999.5
5730,20000,29999,Degree or higher,60,0,Owned outright,0,24999.5
5732,,,GCSE,76,0,Rented,1,0
5738,,,Other,39,2,Mortgaged,0,0
5742,,,None,110,0,Mortgaged,1,0
5746,30000,39999,None,62,0,Owned outright,0,34999.5
575,30000,39999,Degree or higher,50,0,Mortgaged,0,34999.5
5768,20000,29999,A Level,49,0,Mortgaged,0,24999.5
5773,20000,29999,Higher education,46,0,Owned outright,0,24999.5
5782,40000,49999,GCSE,60,0,Owned outright,0,44999.5
58,10000,19999,None,79,0,Owned outright,1,14999.5
580,30000,39999,A Level,83,0,Mortgaged,0,34999.5
5804,10000,19999,Higher education,109,0,Owned outright,1,14999.5
5808,20000,29999,Degree or higher,60,0,Owned outright,0,24999.5
581,20000,29999,Other,47,0,Mortgaged,0,24999.5
5811,50000,59999,Degree or higher,104,0,Owned outright,1,54999.5
5812,40000,49999,GCSE,47,1,Mortgaged,0,44999.5
5817,,,Other,49,0,Rented,0,0
5825,10000,19999,A Level,38,0,Rented,0,14999.5
5833,40000,49999,Degree or higher,64,0,Mortgaged,0,44999.5
5836,30000,39999,Higher education,38,1,Mortgaged,0,34999.5
5842,30000,39999,Degree or higher,58,0,Owned outright,0,34999.5
5852,,,Degree or higher,66,0,Owned outright,1,0
5855,,,Higher education,39,3,Mortgaged,0,0
5857,0,9999,Higher education,32,2,Owned outright,0,4999.5
5862,30000,39999,Degree or higher,67,0,Rented,1,34999.5
5865,50000,59999,GCSE,67,0,Owned outright,1,54999.5
5868,20000,29999,Degree or higher,55,0,Owned outright,0,24999.5
5872,10000,19999,Degree or higher,48,0,Mortgaged,0,14999.5
5877,50000,59999,Higher education,64,0,Owned outright,0,54999.5
5879,10000,19999,A Level,84,0,Rented,1,14999.5
5886,30000,39999,GCSE,78,0,Owned outright,1,34999.5
5898,70000,,Degree or higher,37,1,Mortgaged,0,35000
5899,,,Higher education,58,0,Owned outright,0,0
5906,,,Degree or higher,75,0,Owned outright,1,0
5914,,,Degree or higher,43,0,Mortgaged,0,0
5915,0,9999,None,62,0,Rented,0,4999.5
5923,0,9999,GCSE,49,0,Rented,0,4999.5
5928,10000,19999,GCSE,75,0,Other,1,14999.5
593,20000,29999,None,48,2,Mortgaged,0,24999.5
5932,30000,39999,Degree or higher,28,0,Mortgaged,0,34999.5
5942,20000,29999,Other,52,1,Mortgaged,0,24999.5
5944,60000,69999,Degree or higher,48,0,Mortgaged,0,64999.5
5950,10000,19999,GCSE,56,0,Owned outright,0,14999.5
5953,20000,29999,Higher education,75,0,Owned outright,1,24999.5
5954,30000,39999,Other,57,0,Owned outright,0,34999.5
5956,,,Degree or higher,56,0,Owned outright,0,0
5957,,,Other,79,0,Owned outright,1,0
596,30000,39999,GCSE,42,1,Rented,0,34999.5
5963,,,Higher education,59,3,Rented,0,0
5969,20000,29999,Higher education,54,0,Owned outright,0,24999.5
5971,30000,39999,Higher education,48,0,Mortgaged,0,34999.5
5980,10000,19999,GCSE,51,0,Owned outright,0,14999.5
5983,50000,59999,GCSE,67,1,Mortgaged,0,54999.5
5984,60000,69999,Other,61,0,Owned outright,0,64999.5
60,70000,,Degree or higher,37,2,Mortgaged,0,35000
6020,20000,29999,GCSE,75,0,Owned outright,1,24999.5
603,30000,39999,Other,61,0,Owned outright,0,34999.5
604,60000,69999,Degree or higher,38,0,Other,0,64999.5
6040,10000,19999,A Level,47,0,Rented,0,14999.5
6043,40000,49999,A Level,50,1,Mortgaged,0,44999.5
6045,30000,39999,Degree or higher,50,0,Rented,0,34999.5
6046,30000,39999,GCSE,41,0,Mortgaged,0,34999.5
6048,40000,49999,GCSE,75,0,Owned outright,1,44999.5
6053,10000,19999,Degree or higher,112,0,Owned outright,1,14999.5
6054,20000,29999,Other,66,0,Owned outright,1,24999.5
6061,,,A Level,44,1,Mortgaged,0,0
6069,30000,39999,GCSE,71,0,Owned outright,1,34999.5
6072,,,None,70,0,Owned outright,1,0
6074,20000,29999,GCSE,42,2,Mortgaged,0,24999.5
6076,10000,19999,None,50,0,Rented,0,14999.5
608,,,Higher education,40,0,Owned outright,0,0
6080,20000,29999,Degree or higher,51,0,Mortgaged,0,24999.5
6082,30000,39999,Degree or higher,77,0,Owned outright,1,34999.5
6086,,,GCSE,114,0,Owned outright,1,0
6088,10000,19999,GCSE,79,0,Owned outright,1,14999.5
609,50000,59999,None,57,0,Rented,0,54999.5
6090,10000,19999,GCSE,58,0,Rented,0,14999.5
6098,10000,19999,Other,72,0,Owned outright,1,14999.5
6104,30000,39999,None,67,0,Owned outright,1,34999.5
6122,10000,19999,A Level,40,1,Rented,0,14999.5
6126,30000,39999,Degree or higher,69,0,Owned outright,1,34999.5
6129,10000,19999,Higher education,60,0,Owned outright,0,14999.5
6130,30000,39999,Higher education,36,2,Rented,0,34999.5
614,,,Degree or higher,44,2,Mortgaged,0,0
6140,30000,39999,Degree or higher,51,0,Mortgaged,0,34999.5
615,,,Other,75,0,Owned outright,1,0
6155,10000,19999,GCSE,35,2,Rented,0,14999.5
6167,10000,19999,Higher education,44,0,Rented,0,14999.5
617,50000,59999,Degree or higher,41,1,Mortgaged,0,54999.5
618,0,9999,None,67,0,Rented,1,4999.5
6186,30000,39999,Higher education,38,2,Mortgaged,0,34999.5
6193,20000,29999,GCSE,70,0,Owned outright,1,24999.5
6194,30000,39999,A Level,53,2,Rented,0,34999.5
6198,40000,49999,Degree or higher,34,1,Rented,0,44999.5
62,60000,69999,Higher education,47,2,Mortgaged,0,64999.5
6206,10000,19999,Degree or higher,40,4,Rented,0,14999.5
621,10000,19999,A Level,57,0,Rented,0,14999.5
6212,,,Other,78,0,Rented,1,0
6224,60000,69999,Degree or higher,58,0,Mortgaged,0,64999.5
6225,70000,,Degree or higher,39,2,Mortgaged,0,35000
6227,0,9999,A Level,49,1,Mortgaged,0,4999.5
6229,10000,19999,Degree or higher,34,0,Mortgaged,0,14999.5
6239,50000,59999,A Level,47,0,Mortgaged,0,54999.5
6243,,,GCSE,48,1,Mortgaged,0,0
6249,10000,19999,Other,85,0,Owned outright,1,14999.5
6261,10000,19999,A Level,57,0,Owned outright,0,14999.5
6265,20000,29999,GCSE,35,2,Rented,0,24999.5
6267,10000,19999,GCSE,34,4,Rented,0,14999.5
6270,20000,29999,None,31,2,Mortgaged,0,24999.5
6271,20000,29999,Degree or higher,37,2,Rented,0,24999.5
6289,30000,39999,None,115,0,Owned outright,1,34999.5
6298,0,9999,GCSE,32,0,Rented,0,4999.5
63,0,9999,Other,51,0,Mortgaged,0,4999.5
6305,10000,19999,GCSE,74,0,Other,1,14999.5
6309,70000,,Higher education,44,1,Mortgaged,0,35000
6317,30000,39999,Degree or higher,69,0,Owned outright,1,34999.5
632,20000,29999,GCSE,50,0,Mortgaged,0,24999.5
6324,,,GCSE,52,0,Mortgaged,0,0
6328,30000,39999,A Level,25,2,Rented,0,34999.5
6329,,,A Level,37,1,Mortgaged,0,0
6332,10000,19999,Higher education,47,0,Rented,0,14999.5
6334,,,Degree or higher,63,0,Owned outright,0,0
6340,10000,19999,Degree or higher,66,0,Owned outright,1,14999.5
6344,70000,,Degree or higher,37,0,Mortgaged,0,35000
6345,10000,19999,Degree or higher,40,2,Rented,0,14999.5
6351,20000,29999,A Level,73,0,Owned outright,1,24999.5
6353,30000,39999,Higher education,47,0,Mortgaged,0,34999.5
6357,20000,29999,GCSE,38,2,Mortgaged,0,24999.5
6361,30000,39999,Degree or higher,33,3,Mortgaged,0,34999.5
637,0,9999,None,58,0,Rented,0,4999.5
6371,40000,49999,A Level,58,0,Mortgaged,0,44999.5
6377,40000,49999,Degree or higher,45,2,Mortgaged,0,44999.5
6381,50000,59999,A Level,35,2,Mortgaged,0,54999.5
6384,70000,,Higher education,67,1,Mortgaged,0,35000
6389,60000,69999,Higher education,51,0,Mortgaged,0,64999.5
6391,30000,39999,Higher education,47,0,Mortgaged,0,34999.5
6394,20000,29999,Higher education,63,0,Mortgaged,0,24999.5
6395,30000,39999,GCSE,49,0,Mortgaged,0,34999.5
640,,,Degree or higher,28,0,Rented,0,0
6406,40000,49999,Degree or higher,34,2,Mortgaged,0,44999.5
6407,,,Degree or higher,61,0,Owned outright,0,0
6412,30000,39999,Higher education,48,0,Owned outright,0,34999.5
6429,,,Degree or higher,51,0,Mortgaged,0,0
6431,30000,39999,GCSE,54,0,Mortgaged,0,34999.5
6436,10000,19999,Other,133,0,Owned outright,1,14999.5
6445,,,GCSE,48,2,Mortgaged,0,0
6449,20000,29999,Degree or higher,50,0,Mortgaged,0,24999.5
6452,10000,19999,None,60,0,Rented,0,14999.5
6459,10000,19999,A Level,65,0,Rented,1,14999.5
6461,,,Degree or higher,40,2,Mortgaged,0,0
6462,30000,39999,Higher education,33,3,Owned outright,0,34999.5
6464,60000,69999,Degree or higher,43,0,Mortgaged,0,64999.5
6465,,,None,82,0,Owned outright,1,0
6468,10000,19999,Degree or higher,43,1,Mortgaged,0,14999.5
647,70000,,Degree or higher,53,0,Owned outright,0,35000
6471,10000,19999,GCSE,88,0,Rented,0,14999.5
6473,10000,19999,GCSE,60,0,Rented,0,14999.5
6475,,,Higher education,65,0,Owned outright,0,0
6478,40000,49999,Degree or higher,41,1,Rented,0,44999.5
6486,,,Degree or higher,67,2,Mortgaged,0,0
6499,,,A Level,72,0,Owned outright,1,0
6510,20000,29999,Degree or higher,110,0,Rented,0,24999.5
6515,40000,49999,Degree or higher,50,0,Owned outright,0,44999.5
6525,20000,29999,GCSE,75,2,Owned outright,0,24999.5
6527,20000,29999,Degree or higher,46,1,Mortgaged,0,24999.5
6529,70000,,Degree or higher,52,0,Mortgaged,0,35000
6531,10000,19999,Degree or higher,52,0,Owned outright,0,14999.5
6545,,,None,49,1,Mortgaged,0,0
6550,40000,49999,GCSE,43,2,Mortgaged,0,44999.5
6551,10000,19999,GCSE,42,1,Rented,0,14999.5
656,30000,39999,Degree or higher,36,3,Owned outright,0,34999.5
6561,30000,39999,GCSE,49,0,Mortgaged,0,34999.5
6566,30000,39999,Degree or higher,64,0,Owned outright,0,34999.5
6576,40000,49999,Degree or higher,41,2,Mortgaged,0,44999.5
6578,10000,19999,Higher education,31,2,Rented,0,14999.5
6585,,,Degree or higher,62,0,Owned outright,0,0
6587,70000,,Degree or higher,41,2,Owned outright,0,35000
6597,70000,,Degree or higher,50,1,Mortgaged,0,35000
660,10000,19999,Other,69,0,Owned outright,1,14999.5
6600,50000,59999,A Level,70,2,Mortgaged,0,54999.5
6606,20000,29999,None,55,0,Owned outright,0,24999.5
6612,30000,39999,GCSE,53,0,Rented,0,34999.5
6615,10000,19999,Higher education,73,0,Owned outright,1,14999.5
6617,30000,39999,Degree or higher,83,0,Owned outright,1,34999.5
6620,50000,59999,Degree or higher,35,0,Mortgaged,0,54999.5
6625,30000,39999,GCSE,75,0,Owned outright,1,34999.5
6627,,,Degree or higher,31,1,Mortgaged,0,0
6629,20000,29999,Degree or higher,90,0,Owned outright,1,24999.5
6633,20000,29999,GCSE,41,2,Rented,0,24999.5
6634,50000,59999,A Level,63,0,Owned outright,0,54999.5
6636,70000,,Degree or higher,47,1,Owned outright,0,35000
6637,40000,49999,GCSE,57,0,Owned outright,0,44999.5
6639,10000,19999,Degree or higher,66,0,Rented,1,14999.5
6654,40000,49999,A Level,50,0,Mortgaged,0,44999.5
6658,40000,49999,A Level,64,0,Mortgaged,0,44999.5
6661,0,9999,GCSE,72,0,Owned outright,1,4999.5
6663,20000,29999,Unknown,35,0,Rented,0,24999.5
6664,50000,59999,Degree or higher,31,1,Mortgaged,0,54999.5
6672,20000,29999,Higher education,65,0,Owned outright,1,24999.5
669,,,Degree or higher,69,0,Owned outright,1,0
6698,10000,19999,Degree or higher,42,1,Mortgaged,0,14999.5
671,10000,19999,Higher education,35,2,Rented,0,14999.5
6714,40000,49999,GCSE,48,0,Rented,0,44999.5
6716,40000,49999,A Level,64,0,Owned outright,0,44999.5
6725,50000,59999,Degree or higher,34,1,Mortgaged,0,54999.5
673,50000,59999,Degree or higher,33,1,Mortgaged,0,54999.5
6731,20000,29999,A Level,39,1,Mortgaged,0,24999.5
6733,60000,69999,A Level,58,0,Mortgaged,0,64999.5
6737,0,9999,None,57,0,Rented,0,4999.5
6749,60000,69999,Degree or higher,51,0,Mortgaged,0,64999.5
6754,40000,49999,Other,60,0,Owned outright,0,44999.5
6759,20000,29999,A Level,35,2,Rented,0,24999.5
6761,40000,49999,Degree or higher,26,0,Rented,0,44999.5
6765,50000,59999,Other,65,1,Owned outright,0,54999.5
6770,,,Degree or higher,41,2,Owned outright,0,0
6781,60000,69999,Degree or higher,32,0,Mortgaged,0,64999.5
6782,0,9999,None,114,0,Owned outright,1,4999.5
6787,20000,29999,Higher education,37,2,Owned outright,0,24999.5
6796,20000,29999,Degree or higher,33,1,Mortgaged,0,24999.5
6810,50000,59999,Degree or higher,44,1,Mortgaged,0,54999.5
6815,10000,19999,A Level,28,1,Mortgaged,0,14999.5
6817,40000,49999,A Level,75,0,Owned outright,1,44999.5
6819,10000,19999,GCSE,69,0,Owned outright,1,14999.5
682,30000,39999,Degree or higher,39,2,Mortgaged,0,34999.5
6820,30000,39999,None,65,0,Mortgaged,1,34999.5
6821,30000,39999,None,61,0,Owned outright,0,34999.5
6822,40000,49999,A Level,58,0,Mortgaged,0,44999.5
6823,60000,69999,Degree or higher,45,0,Mortgaged,0,64999.5
6824,60000,69999,Degree or higher,31,1,Mortgaged,0,64999.5
6826,10000,19999,GCSE,58,0,Mortgaged,0,14999.5
6828,0,9999,Higher education,47,2,Mortgaged,0,4999.5
6829,,,Degree or higher,42,2,Mortgaged,0,0
6832,30000,39999,Degree or higher,67,0,Owned outright,0,34999.5
6846,30000,39999,Degree or higher,33,1,Other,0,34999.5
6848,20000,29999,Degree or higher,55,0,Owned outright,0,24999.5
6850,10000,19999,GCSE,70,0,Rented,1,14999.5
6855,70000,,GCSE,62,0,Owned outright,0,35000
6870,,,GCSE,51,0,Mortgaged,0,0
6871,,,GCSE,71,0,Owned outright,1,0
6874,,,A Level,67,0,Owned outright,1,0
6875,10000,19999,None,65,0,Owned outright,1,14999.5
6879,30000,39999,Other,51,0,Owned outright,0,34999.5
6880,50000,59999,Degree or higher,38,1,Mortgaged,0,54999.5
6884,10000,19999,Other,37,3,Rented,0,14999.5
6893,10000,19999,GCSE,60,0,Mortgaged,0,14999.5
6907,50000,59999,Degree or higher,48,3,Rented,0,54999.5
691,,,Degree or higher,136,0,Owned outright,1,0
6920,,,A Level,67,0,Owned outright,0,0
6927,10000,19999,Degree or higher,69,0,Owned outright,1,14999.5
6929,20000,29999,Degree or higher,48,0,Other,0,24999.5
6941,20000,29999,Degree or higher,29,0,Rented,0,24999.5
6943,,,Degree or higher,44,2,Mortgaged,0,0
6949,0,9999,None,51,0,Rented,0,4999.5
6953,20000,29999,Higher education,49,0,Rented,0,24999.5
6980,40000,49999,Other,68,0,Mortgaged,1,44999.5
6985,30000,39999,GCSE,69,0,Mortgaged,1,34999.5
6990,10000,19999,Other,123,0,Owned outright,1,14999.5
6991,60000,69999,A Level,25,0,Owned outright,0,64999.5
6994,60000,69999,A Level,47,1,Mortgaged,0,64999.5
6996,50000,59999,A Level,51,0,Mortgaged,0,54999.5
7004,20000,29999,Degree or higher,49,0,Rented,0,24999.5
7005,,,A Level,58,0,Owned outright,0,0
701,,,None,67,0,Owned outright,1,0
7010,40000,49999,Degree or higher,65,0,Mortgaged,0,44999.5
7011,40000,49999,Other,61,0,Owned outright,0,44999.5
7012,50000,59999,A Level,50,2,Mortgaged,0,54999.5
7015,,,GCSE,56,0,Owned outright,0,0
7016,60000,69999,GCSE,31,0,Mortgaged,0,64999.5
7018,70000,,Degree or higher,38,3,Mortgaged,0,35000
702,20000,29999,Higher education,67,0,Mortgaged,1,24999.5
7024,30000,39999,Degree or higher,104,0,Owned outright,1,34999.5
7025,20000,29999,Degree or higher,62,0,Owned outright,0,24999.5
7033,20000,29999,Higher education,39,0,Rented,0,24999.5
7034,,,Degree or higher,67,0,Owned outright,1,0
7051,20000,29999,Other,56,0,Mortgaged,0,24999.5
706,0,9999,Higher education,37,1,Rented,0,4999.5
7068,30000,39999,Higher education,42,0,Rented,0,34999.5
708,30000,39999,Higher education,45,0,Rented,0,34999.5
7084,20000,29999,Higher education,50,0,Rented,0,24999.5
709,0,9999,Higher education,54,0,Other,0,4999.5
7091,,,GCSE,63,0,Mortgaged,0,0
7092,10000,19999,GCSE,88,0,Rented,1,14999.5
7103,30000,39999,A Level,28,0,Rented,0,34999.5
7108,10000,19999,A Level,63,0,Mortgaged,0,14999.5
711,,,A Level,117,0,Owned outright,1,0
7116,30000,39999,None,68,0,Owned outright,1,34999.5
7118,60000,69999,GCSE,44,0,Owned outright,0,64999.5
712,60000,69999,Degree or higher,30,0,Rented,0,64999.5
7133,10000,19999,GCSE,81,0,Owned outright,1,14999.5
7140,60000,69999,Higher education,61,0,Mortgaged,0,64999.5
7142,,,GCSE,66,0,Owned outright,0,0
7143,0,9999,None,76,0,Owned outright,1,4999.5
7152,40000,49999,Degree or higher,35,0,Mortgaged,0,44999.5
7154,30000,39999,Degree or higher,50,2,Mortgaged,0,34999.5
7157,10000,19999,GCSE,59,0,Rented,0,14999.5
7158,70000,,Degree or higher,52,0,Mortgaged,0,35000
7166,70000,,Degree or higher,55,0,Owned outright,0,35000
7175,20000,29999,GCSE,69,0,Mortgaged,1,24999.5
7178,20000,29999,Degree or higher,53,0,Mortgaged,0,24999.5
7179,40000,49999,A Level,49,0,Mortgaged,0,44999.5
7197,50000,59999,Degree or higher,37,1,Mortgaged,0,54999.5
7204,50000,59999,Degree or higher,35,1,Mortgaged,0,54999.5
7208,40000,49999,Degree or higher,53,0,Mortgaged,0,44999.5
721,40000,49999,Degree or higher,42,0,Mortgaged,0,44999.5
7224,10000,19999,Higher education,38,4,Other,0,14999.5
7228,40000,49999,Other,60,0,Mortgaged,0,44999.5
7232,10000,19999,None,72,0,Rented,1,14999.5
7234,20000,29999,Higher education,56,0,Owned outright,0,24999.5
7235,10000,19999,GCSE,63,0,Rented,0,14999.5
7236,10000,19999,A Level,71,0,Owned outright,1,14999.5
7243,0,9999,GCSE,68,0,Owned outright,1,4999.5
7246,20000,29999,A Level,59,0,Rented,0,24999.5
7247,30000,39999,A Level,64,2,Owned outright,0,34999.5
7249,20000,29999,Higher education,28,1,Rented,0,24999.5
7256,10000,19999,Degree or higher,53,0,Owned outright,0,14999.5
7259,,,Higher education,58,0,Owned outright,0,0
7267,20000,29999,GCSE,64,0,Mortgaged,0,24999.5
7270,70000,,A Level,36,2,Mortgaged,0,35000
7285,30000,39999,Higher education,32,1,Mortgaged,0,34999.5
7286,,,Higher education,63,0,Owned outright,0,0
7288,30000,39999,Higher education,48,0,Owned outright,0,34999.5
7289,,,Degree or higher,68,0,Owned outright,1,0
7295,20000,29999,GCSE,27,1,Rented,0,24999.5
7299,70000,,Higher education,48,0,Mortgaged,0,35000
7301,50000,59999,Degree or higher,38,2,Mortgaged,0,54999.5
7304,10000,19999,None,45,0,Rented,0,14999.5
7309,10000,19999,A Level,66,0,Owned outright,1,14999.5
7314,20000,29999,GCSE,74,0,Rented,0,24999.5
732,20000,29999,GCSE,38,2,Rented,0,24999.5
7320,30000,39999,Higher education,50,1,Rented,0,34999.5
7323,20000,29999,A Level,66,0,Owned outright,1,24999.5
7325,10000,19999,Higher education,120,0,Mortgaged,1,14999.5
7326,10000,19999,None,63,0,Rented,0,14999.5
7330,40000,49999,Higher education,64,0,Mortgaged,0,44999.5
7339,20000,29999,A Level,44,1,Rented,0,24999.5
734,,,None,76,0,Rented,1,0
7340,20000,29999,GCSE,40,1,Owned outright,0,24999.5
7345,20000,29999,Higher education,79,0,Owned outright,1,24999.5
7357,10000,19999,Degree or higher,87,0,Owned outright,1,14999.5
7359,20000,29999,GCSE,59,0,Owned outright,0,24999.5
7360,,,Degree or higher,69,0,Owned outright,1,0
7361,10000,19999,GCSE,50,0,Rented,0,14999.5
7364,20000,29999,Other,67,0,Rented,1,24999.5
738,,,GCSE,70,0,Owned outright,1,0
7380,40000,49999,Higher education,48,0,Owned outright,0,44999.5
7386,20000,29999,A Level,55,0,Rented,0,24999.5
7387,40000,49999,Higher education,33,1,Mortgaged,0,44999.5
7393,,,Higher education,51,0,Owned outright,0,0
7396,40000,49999,Higher education,48,1,Rented,0,44999.5
7405,50000,59999,Degree or higher,38,2,Mortgaged,0,54999.5
7415,0,9999,Degree or higher,47,1,Mortgaged,0,4999.5
7430,,,None,123,0,Owned outright,1,0
7432,50000,59999,Degree or higher,36,0,Mortgaged,0,54999.5
7435,0,9999,Degree or higher,28,0,Owned outright,0,4999.5
7437,20000,29999,Degree or higher,65,0,Owned outright,1,24999.5
7447,,,None,48,2,Rented,0,0
7448,50000,59999,Degree or higher,32,1,Mortgaged,0,54999.5
7452,50000,59999,Higher education,51,0,Mortgaged,0,54999.5
7455,10000,19999,Higher education,39,2,Mortgaged,0,14999.5
7464,20000,29999,A Level,60,0,Rented,0,24999.5
